Date,BBAS3,BBDC4,ITUB4
2018-01-11,26.530506134033203,16.752824783325195,25.40627098083496
2018-01-12,26.59283447265625,16.752824783325195,25.383880615234375
2018-01-15,26.725292205810547,16.870792388916016,25.54066276550293
2018-01-16,26.95905113220215,16.98404884338379,25.775859832763672
2018-01-17,27.597965240478516,17.408767700195312,26.201444625854492
2018-01-18,27.410951614379883,17.3898983001709,26.13985252380371
2018-01-19,27.231746673583984,17.512588500976562,26.352632522583008
2018-01-22,27.32525062561035,17.753263473510742,27.0078125
2018-01-23,27.44213104248047,17.83349609375,26.907012939453125
2018-01-24,29.600404739379883,18.782028198242188,28.20616912841797
2018-01-25,29.600404739379883,18.782028198242188,28.20616912841797
2018-01-26,30.519819259643555,19.442705154418945,29.622922897338867
2018-01-29,30.348403930664062,18.876415252685547,28.945341110229492
2018-01-30,30.23153305053711,19.0651798248291,28.833349227905273
2018-01-31,30.91718864440918,19.2303409576416,29.264528274536133
2018-02-01,31.002910614013672,18.72067642211914,29.412979125976562
2018-02-02,30.582151412963867,18.13947105407715,29.043272018432617
2018-02-05,29.670536041259766,17.84674072265625,28.023818969726562
2018-02-06,30.971736907958984,18.271663665771484,29.03206443786621
2018-02-07,31.002910614013672,17.997825622558594,28.343097686767578
2018-02-08,30.028949737548828,17.775922775268555,28.20305061340332
2018-02-09,29.467952728271484,17.57291603088379,28.275888442993164
2018-02-14,30.823707580566406,18.215015411376953,29.496984481811523
2018-02-15,31.088607788085938,18.290552139282227,29.502605438232422
2018-02-16,31.40028953552246,18.25750160217285,29.661663055419922
2018-02-19,30.878236770629883,18.167802810668945,29.42824935913086
2018-02-20,31.789859771728516,18.720199584960938,30.151844024658203
2018-02-21,32.03919219970703,18.819345474243164,30.54863929748535
2018-02-22,33.03652572631836,18.932655334472656,30.717878341674805
2018-02-23,33.03652572631836,19.107351303100586,30.92795753479004
2018-02-26,33.51959991455078,19.107351303100586,30.89295196533203
2018-02-27,33.192352294921875,18.899614334106445,30.431936264038086
2018-02-28,32.56903076171875,18.304716110229492,29.39907455444336
2018-03-01,32.80278015136719,18.408597946166992,29.833951950073242
2018-03-02,33.07367706298828,18.526199340820312,29.99155044555664
2018-03-05,33.347999572753906,18.649017333984375,30.417667388916016
2018-03-06,34.0847053527832,18.68208122253418,30.306753158569336
2018-03-07,33.849578857421875,18.35141944885254,30.265893936157227
2018-03-08,34.02983474731445,18.110519409179688,30.055753707885742
2018-03-09,34.25712203979492,18.497859954833984,30.470190048217773
2018-03-12,34.076866149902344,18.644290924072266,30.81460189819336
2018-03-13,33.646339416503906,18.37504768371582,30.563594818115234
2018-03-14,33.355812072753906,18.275842666625977,29.88063621520996
2018-03-15,33.2851448059082,18.011323928833008,30.02073860168457
2018-03-16,33.292999267578125,18.05855941772461,29.89815330505371
2018-03-19,32.50779342651367,17.874326705932617,29.256057739257812
2018-03-20,32.63341522216797,17.855432510375977,29.349451065063477
2018-03-21,33.17521667480469,17.9451904296875,29.232698440551758
2018-03-22,32.578460693359375,18.0538387298584,29.139307022094727
2018-03-23,32.350746154785156,18.176645278930664,29.279409408569336
2018-03-26,32.570613861083984,18.280563354492188,29.64129638671875
2018-03-27,31.7618350982666,18.05855941772461,29.28525161743164
